image_path,raan,dec
/content/star-images/stars-1971.png,200,20
/content/star-images/stars-1462.png,200,25
/content/star-images/stars-1943.png,200,30
/content/star-images/stars-1424.png,200,35
/content/star-images/stars-160.png,200,40
/content/star-images/stars-155.png,200,45
/content/star-images/stars-1827.png,200,50
/content/star-images/stars-2476.png,200,55
/content/star-images/stars-589.png,200,60
/content/star-images/stars-1607.png,200,65
/content/star-images/stars-2525.png,200,70
/content/star-images/stars-936.png,200,75
/content/star-images/stars-2005.png,200,80
/content/star-images/stars-856.png,200,85
/content/star-images/stars-1395.png,205,-90
/content/star-images/stars-2358.png,205,-85
/content/star-images/stars-1627.png,205,-80
/content/star-images/stars-836.png,205,-75
/content/star-images/stars-2312.png,205,-70
/content/star-images/stars-1095.png,205,-65
/content/star-images/stars-1177.png,205,-60
/content/star-images/stars-225.png,205,-55
/content/star-images/stars-2489.png,205,-50
/content/star-images/stars-947.png,205,-45
/content/star-images/stars-2086.png,205,-40
/content/star-images/stars-2580.png,205,-35
/content/star-images/stars-853.png,205,-30
/content/star-images/stars-1106.png,205,-25
/content/star-images/stars-726.png,205,-20
/content/star-images/stars-464.png,205,-15
/content/star-images/stars-732.png,205,-10
/content/star-images/stars-317.png,205,-5
/content/star-images/stars-814.png,205,0
/content/star-images/stars-2432.png,205,5
/content/star-images/stars-544.png,205,10
/content/star-images/stars-1637.png,205,15
/content/star-images/stars-1061.png,205,20
/content/star-images/stars-184.png,205,25
/content/star-images/stars-1218.png,205,30
/content/star-images/stars-1051.png,205,35
/content/star-images/stars-2040.png,205,40
/content/star-images/stars-710.png,205,45
/content/star-images/stars-1588.png,205,50
/content/star-images/stars-1640.png,205,55
/content/star-images/stars-1886.png,205,60
/content/star-images/stars-1459.png,205,65
/content/star-images/stars-2111.png,205,70
/content/star-images/stars-1801.png,205,75
/content/star-images/stars-422.png,205,80
/content/star-images/stars-1548.png,205,85
/content/star-images/stars-1625.png,210,-90
/content/star-images/stars-2420.png,210,-85
/content/star-images/stars-206.png,210,-80
/content/star-images/stars-2469.png,210,-75
/content/star-images/stars-1781.png,210,-70
/content/star-images/stars-427.png,210,-65
/content/star-images/stars-1355.png,210,-60
/content/star-images/stars-012.png,210,-55
/content/star-images/stars-2433.png,210,-50
/content/star-images/stars-2151.png,210,-45
/content/star-images/stars-1007.png,210,-40
/content/star-images/stars-1909.png,210,-35
/content/star-images/stars-1425.png,210,-30
/content/star-images/stars-1078.png,210,-25
/content/star-images/stars-1458.png,210,-20
/content/star-images/stars-567.png,210,-15
/content/star-images/stars-1173.png,210,-10
/content/star-images/stars-829.png,210,-5
/content/star-images/stars-050.png,210,0
/content/star-images/stars-966.png,210,5
/content/star-images/stars-2473.png,210,10
/content/star-images/stars-653.png,210,15
/content/star-images/stars-1074.png,210,20
/content/star-images/stars-594.png,210,25
/content/star-images/stars-2261.png,210,30
/content/star-images/stars-2281.png,210,35
/content/star-images/stars-038.png,210,40
/content/star-images/stars-468.png,210,45
/content/star-images/stars-1591.png,210,50
/content/star-images/stars-1341.png,210,55
/content/star-images/stars-1832.png,210,60
/content/star-images/stars-1595.png,210,65
/content/star-images/stars-021.png,210,70
/content/star-images/stars-1086.png,210,75
/content/star-images/stars-1805.png,210,80
/content/star-images/stars-1348.png,210,85
/content/star-images/stars-2414.png,215,-90
/content/star-images/stars-336.png,215,-85
/content/star-images/stars-236.png,215,-80
/content/star-images/stars-1792.png,215,-75
/content/star-images/stars-2024.png,215,-70
/content/star-images/stars-1852.png,215,-65
/content/star-images/stars-2303.png,215,-60
/content/star-images/stars-2504.png,215,-55
/content/star-images/stars-1891.png,215,-50
/content/star-images/stars-429.png,215,-45
/content/star-images/stars-194.png,215,-40
/content/star-images/stars-1766.png,215,-35
/content/star-images/stars-093.png,215,-30
/content/star-images/stars-331.png,215,-25
/content/star-images/stars-2050.png,215,-20
/content/star-images/stars-1410.png,215,-15
/content/star-images/stars-969.png,215,-10
/content/star-images/stars-605.png,215,-5
/content/star-images/stars-2211.png,215,0
/content/star-images/stars-1559.png,215,5
/content/star-images/stars-1970.png,215,10
/content/star-images/stars-852.png,215,15
/content/star-images/stars-1675.png,215,20
/content/star-images/stars-1457.png,215,25
/content/star-images/stars-472.png,215,30
/content/star-images/stars-1628.png,215,35
/content/star-images/stars-1523.png,215,40
/content/star-images/stars-2346.png,215,45
/content/star-images/stars-2424.png,215,50
/content/star-images/stars-1674.png,215,55
/content/star-images/stars-2002.png,215,60
/content/star-images/stars-1253.png,215,65
/content/star-images/stars-785.png,215,70
/content/star-images/stars-1497.png,215,75
/content/star-images/stars-1199.png,215,80
/content/star-images/stars-476.png,215,85
/content/star-images/stars-549.png,220,-90
/content/star-images/stars-247.png,220,-85
/content/star-images/stars-1910.png,220,-80
/content/star-images/stars-1076.png,220,-75
/content/star-images/stars-1222.png,220,-70
/content/star-images/stars-1491.png,220,-65
/content/star-images/stars-1436.png,220,-60
/content/star-images/stars-1233.png,220,-55
/content/star-images/stars-1807.png,220,-50
/content/star-images/stars-1140.png,220,-45
/content/star-images/stars-1597.png,220,-40
/content/star-images/stars-2017.png,220,-35
/content/star-images/stars-1312.png,220,-30
/content/star-images/stars-1486.png,220,-25
/content/star-images/stars-1639.png,220,-20
/content/star-images/stars-2090.png,220,-15
/content/star-images/stars-2568.png,220,-10
/content/star-images/stars-285.png,220,-5
/content/star-images/stars-1623.png,220,0
/content/star-images/stars-2475.png,220,5
/content/star-images/stars-932.png,220,10
/content/star-images/stars-415.png,220,15
/content/star-images/stars-2054.png,220,20
/content/star-images/stars-313.png,220,25
/content/star-images/stars-2444.png,220,30
/content/star-images/stars-1227.png,220,35
/content/star-images/stars-2136.png,220,40
/content/star-images/stars-1904.png,220,45
/content/star-images/stars-907.png,220,50
/content/star-images/stars-1001.png,220,55
/content/star-images/stars-1489.png,220,60
/content/star-images/stars-413.png,220,65
/content/star-images/stars-992.png,220,70
/content/star-images/stars-2253.png,220,75
/content/star-images/stars-208.png,220,80
/content/star-images/stars-228.png,220,85
/content/star-images/stars-1664.png,225,-90
/content/star-images/stars-417.png,225,-85
/content/star-images/stars-2307.png,225,-80
/content/star-images/stars-1987.png,225,-75
/content/star-images/stars-1816.png,225,-70
/content/star-images/stars-2240.png,225,-65
/content/star-images/stars-174.png,225,-60
/content/star-images/stars-2208.png,225,-55
/content/star-images/stars-1718.png,225,-50
/content/star-images/stars-2116.png,225,-45
/content/star-images/stars-1681.png,225,-40
/content/star-images/stars-048.png,225,-35
/content/star-images/stars-1432.png,225,-30
/content/star-images/stars-2153.png,225,-25
/content/star-images/stars-1190.png,225,-20
/content/star-images/stars-1130.png,225,-15
/content/star-images/stars-2214.png,225,-10
/content/star-images/stars-938.png,225,-5
/content/star-images/stars-1417.png,225,0
/content/star-images/stars-2515.png,225,5
/content/star-images/stars-1966.png,225,10
/content/star-images/stars-1492.png,225,15
/content/star-images/stars-707.png,225,20
/content/star-images/stars-1360.png,225,25
/content/star-images/stars-1384.png,225,30
/content/star-images/stars-458.png,225,35
/content/star-images/stars-955.png,225,40
/content/star-images/stars-1299.png,225,45
/content/star-images/stars-769.png,225,50
/content/star-images/stars-1948.png,225,55
/content/star-images/stars-469.png,225,60
/content/star-images/stars-692.png,225,65
/content/star-images/stars-1803.png,225,70
/content/star-images/stars-929.png,225,75
/content/star-images/stars-355.png,225,80
/content/star-images/stars-2375.png,225,85
/content/star-images/stars-1571.png,230,-90
/content/star-images/stars-577.png,230,-85
/content/star-images/stars-293.png,230,-80
/content/star-images/stars-1170.png,230,-75
/content/star-images/stars-1055.png,230,-70
/content/star-images/stars-1311.png,230,-65
/content/star-images/stars-706.png,230,-60
/content/star-images/stars-973.png,230,-55
/content/star-images/stars-2202.png,230,-50
/content/star-images/stars-1269.png,230,-45
/content/star-images/stars-1779.png,230,-40
/content/star-images/stars-681.png,230,-35
/content/star-images/stars-819.png,230,-30
/content/star-images/stars-2112.png,230,-25
/content/star-images/stars-665.png,230,-20
/content/star-images/stars-2256.png,230,-15
/content/star-images/stars-1626.png,230,-10
/content/star-images/stars-002.png,230,-5
/content/star-images/stars-218.png,230,0
/content/star-images/stars-456.png,230,5
/content/star-images/stars-1868.png,230,10
/content/star-images/stars-153.png,230,15
/content/star-images/stars-067.png,230,20
/content/star-images/stars-274.png,230,25
/content/star-images/stars-1671.png,230,30
/content/star-images/stars-2268.png,230,35
/content/star-images/stars-2143.png,230,40
/content/star-images/stars-161.png,230,45
/content/star-images/stars-436.png,230,50
/content/star-images/stars-704.png,230,55
/content/star-images/stars-611.png,230,60
/content/star-images/stars-1316.png,230,65
/content/star-images/stars-1703.png,230,70
/content/star-images/stars-486.png,230,75
/content/star-images/stars-2340.png,230,80
/content/star-images/stars-1858.png,230,85
/content/star-images/stars-2461.png,235,-90
/content/star-images/stars-1221.png,235,-85
/content/star-images/stars-1670.png,235,-80
/content/star-images/stars-2373.png,235,-75
/content/star-images/stars-2497.png,235,-70
/content/star-images/stars-483.png,235,-65
/content/star-images/stars-1698.png,235,-60
/content/star-images/stars-1373.png,235,-55
/content/star-images/stars-705.png,235,-50
/content/star-images/stars-1212.png,235,-45
/content/star-images/stars-1760.png,235,-40
/content/star-images/stars-1525.png,235,-35
/content/star-images/stars-448.png,235,-30
/content/star-images/stars-440.png,235,-25
/content/star-images/stars-1213.png,235,-20
/content/star-images/stars-1579.png,235,-15
/content/star-images/stars-187.png,235,-10
/content/star-images/stars-1764.png,235,-5
/content/star-images/stars-229.png,235,0
/content/star-images/stars-1709.png,235,5
/content/star-images/stars-1050.png,235,10
/content/star-images/stars-1252.png,235,15
/content/star-images/stars-032.png,235,20
/content/star-images/stars-2567.png,235,25
/content/star-images/stars-1184.png,235,30
/content/star-images/stars-1271.png,235,35
/content/star-images/stars-1453.png,235,40
/content/star-images/stars-493.png,235,45
/content/star-images/stars-846.png,235,50
/content/star-images/stars-1135.png,235,55
/content/star-images/stars-648.png,235,60
/content/star-images/stars-1472.png,235,65
/content/star-images/stars-1285.png,235,70
/content/star-images/stars-263.png,235,75
/content/star-images/stars-062.png,235,80
/content/star-images/stars-027.png,235,85
/content/star-images/stars-2363.png,240,-90
/content/star-images/stars-2013.png,240,-85
/content/star-images/stars-068.png,240,-80
/content/star-images/stars-252.png,240,-75
/content/star-images/stars-1012.png,240,-70
/content/star-images/stars-636.png,240,-65
/content/star-images/stars-1027.png,240,-60
/content/star-images/stars-773.png,240,-55
/content/star-images/stars-1443.png,240,-50
/content/star-images/stars-2401.png,240,-45
/content/star-images/stars-1015.png,240,-40
/content/star-images/stars-186.png,240,-35
/content/star-images/stars-077.png,240,-30
/content/star-images/stars-090.png,240,-25
/content/star-images/stars-1138.png,240,-20
/content/star-images/stars-1796.png,240,-15
/content/star-images/stars-1951.png,240,-10
/content/star-images/stars-272.png,240,-5
/content/star-images/stars-1237.png,240,0
/content/star-images/stars-647.png,240,5
/content/star-images/stars-1154.png,240,10
/content/star-images/stars-2127.png,240,15
/content/star-images/stars-999.png,240,20
/content/star-images/stars-662.png,240,25
/content/star-images/stars-257.png,240,30
/content/star-images/stars-1427.png,240,35
/content/star-images/stars-1605.png,240,40
/content/star-images/stars-226.png,240,45
/content/star-images/stars-2570.png,240,50
/content/star-images/stars-2463.png,240,55
/content/star-images/stars-632.png,240,60
/content/star-images/stars-2130.png,240,65
/content/star-images/stars-639.png,240,70
/content/star-images/stars-2105.png,240,75
/content/star-images/stars-1865.png,240,80
/content/star-images/stars-1851.png,240,85
/content/star-images/stars-2138.png,245,-90
/content/star-images/stars-2217.png,245,-85
/content/star-images/stars-1281.png,245,-80
/content/star-images/stars-2210.png,245,-75
/content/star-images/stars-2495.png,245,-70
/content/star-images/stars-2411.png,245,-65
/content/star-images/stars-131.png,245,-60
/content/star-images/stars-963.png,245,-55
/content/star-images/stars-1319.png,245,-50
/content/star-images/stars-1010.png,245,-45
/content/star-images/stars-2279.png,245,-40
/content/star-images/stars-579.png,245,-35
/content/star-images/stars-141.png,245,-30
/content/star-images/stars-1228.png,245,-25
/content/star-images/stars-340.png,245,-20
/content/star-images/stars-2454.png,245,-15
/content/star-images/stars-190.png,245,-10
/content/star-images/stars-669.png,245,-5
/content/star-images/stars-1328.png,245,0
/content/star-images/stars-1394.png,245,5
/content/star-images/stars-1881.png,245,10
/content/star-images/stars-886.png,245,15
/content/star-images/stars-2031.png,245,20
/content/star-images/stars-1058.png,245,25
/content/star-images/stars-993.png,245,30
/content/star-images/stars-2129.png,245,35
/content/star-images/stars-1504.png,245,40
/content/star-images/stars-723.png,245,45
/content/star-images/stars-554.png,245,50
/content/star-images/stars-2494.png,245,55
/content/star-images/stars-1422.png,245,60
/content/star-images/stars-233.png,245,65
/content/star-images/stars-1897.png,245,70
/content/star-images/stars-1821.png,245,75
/content/star-images/stars-289.png,245,80
/content/star-images/stars-642.png,245,85
/content/star-images/stars-341.png,250,-90
/content/star-images/stars-253.png,250,-85
/content/star-images/stars-114.png,250,-80
/content/star-images/stars-2149.png,250,-75
/content/star-images/stars-1982.png,250,-70
/content/star-images/stars-629.png,250,-65
/content/star-images/stars-2391.png,250,-60
/content/star-images/stars-2295.png,250,-55
/content/star-images/stars-1048.png,250,-50
/content/star-images/stars-1838.png,250,-45
/content/star-images/stars-953.png,250,-40
/content/star-images/stars-348.png,250,-35
/content/star-images/stars-2080.png,250,-30
/content/star-images/stars-1586.png,250,-25
/content/star-images/stars-2374.png,250,-20
/content/star-images/stars-1434.png,250,-15
/content/star-images/stars-019.png,250,-10
/content/star-images/stars-983.png,250,-5
/content/star-images/stars-1123.png,250,0
/content/star-images/stars-013.png,250,5
/content/star-images/stars-2070.png,250,10
/content/star-images/stars-467.png,250,15
/content/star-images/stars-2558.png,250,20
/content/star-images/stars-042.png,250,25
/content/star-images/stars-130.png,250,30
/content/star-images/stars-1470.png,250,35
/content/star-images/stars-784.png,250,40
/content/star-images/stars-298.png,250,45
/content/star-images/stars-2533.png,250,50
/content/star-images/stars-1619.png,250,55
/content/star-images/stars-1305.png,250,60
/content/star-images/stars-2445.png,250,65
/content/star-images/stars-110.png,250,70
/content/star-images/stars-2571.png,250,75
/content/star-images/stars-046.png,250,80
/content/star-images/stars-368.png,250,85
/content/star-images/stars-931.png,255,-90
/content/star-images/stars-650.png,255,-85
/content/star-images/stars-799.png,255,-80
/content/star-images/stars-673.png,255,-75
/content/star-images/stars-801.png,255,-70
/content/star-images/stars-2225.png,255,-65
/content/star-images/stars-2062.png,255,-60
/content/star-images/stars-304.png,255,-55
/content/star-images/stars-1326.png,255,-50
/content/star-images/stars-1876.png,255,-45
/content/star-images/stars-446.png,255,-40
/content/star-images/stars-1245.png,255,-35
/content/star-images/stars-459.png,255,-30
/content/star-images/stars-108.png,255,-25
/content/star-images/stars-1313.png,255,-20
/content/star-images/stars-2322.png,255,-15
/content/star-images/stars-1241.png,255,-10
/content/star-images/stars-684.png,255,-5
/content/star-images/stars-378.png,255,0
/content/star-images/stars-1755.png,255,5
/content/star-images/stars-078.png,255,10
/content/star-images/stars-2485.png,255,15
/content/star-images/stars-1810.png,255,20
/content/star-images/stars-810.png,255,25
/content/star-images/stars-178.png,255,30
/content/star-images/stars-2247.png,255,35
/content/star-images/stars-671.png,255,40
/content/star-images/stars-365.png,255,45
/content/star-images/stars-1930.png,255,50
/content/star-images/stars-209.png,255,55
/content/star-images/stars-296.png,255,60
/content/star-images/stars-2021.png,255,65
/content/star-images/stars-1482.png,255,70
/content/star-images/stars-817.png,255,75
/content/star-images/stars-2099.png,255,80
/content/star-images/stars-576.png,255,85
/content/star-images/stars-2209.png,260,-90
/content/star-images/stars-758.png,260,-85
/content/star-images/stars-2189.png,260,-80
/content/star-images/stars-1136.png,260,-75
/content/star-images/stars-1224.png,260,-70
/content/star-images/stars-935.png,260,-65
/content/star-images/stars-2316.png,260,-60
/content/star-images/stars-004.png,260,-55
/content/star-images/stars-1385.png,260,-50
/content/star-images/stars-2377.png,260,-45
/content/star-images/stars-1008.png,260,-40
/content/star-images/stars-962.png,260,-35
/content/star-images/stars-1337.png,260,-30
/content/star-images/stars-2511.png,260,-25
/content/star-images/stars-830.png,260,-20
/content/star-images/stars-1694.png,260,-15
/content/star-images/stars-1251.png,260,-10
/content/star-images/stars-1463.png,260,-5
/content/star-images/stars-271.png,260,0
/content/star-images/stars-1121.png,260,5
/content/star-images/stars-113.png,260,10
/content/star-images/stars-244.png,260,15
/content/star-images/stars-1272.png,260,20
/content/star-images/stars-1116.png,260,25
/content/star-images/stars-561.png,260,30
/content/star-images/stars-2430.png,260,35
/content/star-images/stars-1002.png,260,40
/content/star-images/stars-1633.png,260,45
/content/star-images/stars-1854.png,260,50
/content/star-images/stars-872.png,260,55
/content/star-images/stars-1291.png,260,60
/content/star-images/stars-1849.png,260,65
/content/star-images/stars-1406.png,260,70
/content/star-images/stars-2385.png,260,75
/content/star-images/stars-256.png,260,80
/content/star-images/stars-2172.png,260,85
/content/star-images/stars-1215.png,265,-90
/content/star-images/stars-2179.png,265,-85
/content/star-images/stars-2390.png,265,-80
/content/star-images/stars-1875.png,265,-75
/content/star-images/stars-2284.png,265,-70
/content/star-images/stars-1993.png,265,-65
/content/star-images/stars-967.png,265,-60
/content/star-images/stars-1343.png,265,-55
/content/star-images/stars-1379.png,265,-50
/content/star-images/stars-813.png,265,-45
/content/star-images/stars-1614.png,265,-40
/content/star-images/stars-2259.png,265,-35
/content/star-images/stars-180.png,265,-30
/content/star-images/stars-367.png,265,-25
/content/star-images/stars-500.png,265,-20
/content/star-images/stars-1062.png,265,-15
/content/star-images/stars-150.png,265,-10
/content/star-images/stars-608.png,265,-5
/content/star-images/stars-2255.png,265,0
/content/star-images/stars-556.png,265,5
/content/star-images/stars-1763.png,265,10
/content/star-images/stars-2544.png,265,15
/content/star-images/stars-2194.png,265,20
/content/star-images/stars-1275.png,265,25
/content/star-images/stars-1273.png,265,30
/content/star-images/stars-1467.png,265,35
/content/star-images/stars-667.png,265,40
/content/star-images/stars-2541.png,265,45
/content/star-images/stars-2096.png,265,50
/content/star-images/stars-2334.png,265,55
/content/star-images/stars-279.png,265,60
/content/star-images/stars-2206.png,265,65
/content/star-images/stars-2015.png,265,70
/content/star-images/stars-2101.png,265,75
/content/star-images/stars-778.png,265,80
/content/star-images/stars-2532.png,265,85
/content/star-images/stars-1495.png,270,-90
/content/star-images/stars-558.png,270,-85
/content/star-images/stars-2199.png,270,-80
/content/star-images/stars-143.png,270,-75
/content/star-images/stars-696.png,270,-70
/content/star-images/stars-1257.png,270,-65
/content/star-images/stars-2178.png,270,-60
/content/star-images/stars-1249.png,270,-55
/content/star-images/stars-2205.png,270,-50
/content/star-images/stars-1914.png,270,-45
/content/star-images/stars-2447.png,270,-40
/content/star-images/stars-1576.png,270,-35
/content/star-images/stars-445.png,270,-30
/content/star-images/stars-895.png,270,-25
/content/star-images/stars-087.png,270,-20
/content/star-images/stars-562.png,270,-15
/content/star-images/stars-675.png,270,-10
/content/star-images/stars-2038.png,270,-5
/content/star-images/stars-603.png,270,0
/content/star-images/stars-1501.png,270,5
/content/star-images/stars-910.png,270,10
/content/star-images/stars-104.png,270,15
/content/star-images/stars-1798.png,270,20
/content/star-images/stars-2270.png,270,25
/content/star-images/stars-1685.png,270,30
/content/star-images/stars-416.png,270,35
/content/star-images/stars-1411.png,270,40
/content/star-images/stars-1100.png,270,45
/content/star-images/stars-2443.png,270,50
/content/star-images/stars-532.png,270,55
/content/star-images/stars-1533.png,270,60
/content/star-images/stars-722.png,270,65
/content/star-images/stars-1863.png,270,70
/content/star-images/stars-2589.png,270,75
/content/star-images/stars-1503.png,270,80
/content/star-images/stars-1794.png,270,85
/content/star-images/stars-724.png,275,-90
/content/star-images/stars-1279.png,275,-85
/content/star-images/stars-1938.png,275,-80
/content/star-images/stars-2408.png,275,-75
/content/star-images/stars-933.png,275,-70
/content/star-images/stars-051.png,275,-65
/content/star-images/stars-359.png,275,-60
/content/star-images/stars-2079.png,275,-55
/content/star-images/stars-2041.png,275,-50
/content/star-images/stars-290.png,275,-45
/content/star-images/stars-255.png,275,-40
/content/star-images/stars-552.png,275,-35
/content/star-images/stars-1683.png,275,-30
/content/star-images/stars-529.png,275,-25
/content/star-images/stars-084.png,275,-20
/content/star-images/stars-1484.png,275,-15
/content/star-images/stars-251.png,275,-10
/content/star-images/stars-1342.png,275,-5
/content/star-images/stars-111.png,275,0
/content/star-images/stars-125.png,275,5
/content/star-images/stars-1292.png,275,10
/content/star-images/stars-714.png,275,15
/content/star-images/stars-385.png,275,20
/content/star-images/stars-2260.png,275,25
/content/star-images/stars-1186.png,275,30
/content/star-images/stars-2394.png,275,35
/content/star-images/stars-330.png,275,40
/content/star-images/stars-2483.png,275,45
/content/star-images/stars-1659.png,275,50
/content/star-images/stars-1584.png,275,55
/content/star-images/stars-1892.png,275,60
/content/star-images/stars-1208.png,275,65
/content/star-images/stars-2342.png,275,70
/content/star-images/stars-2258.png,275,75
/content/star-images/stars-2170.png,275,80
/content/star-images/stars-950.png,275,85
/content/star-images/stars-2073.png,280,-90
/content/star-images/stars-1490.png,280,-85
/content/star-images/stars-1531.png,280,-80
/content/star-images/stars-1134.png,280,-75
/content/star-images/stars-2229.png,280,-70
/content/star-images/stars-821.png,280,-65
/content/star-images/stars-241.png,280,-60
/content/star-images/stars-843.png,280,-55
/content/star-images/stars-449.png,280,-50
/content/star-images/stars-1652.png,280,-45
/content/star-images/stars-1081.png,280,-40
/content/star-images/stars-1185.png,280,-35
/content/star-images/stars-530.png,280,-30
/content/star-images/stars-1110.png,280,-25
/content/star-images/stars-1610.png,280,-20
/content/star-images/stars-678.png,280,-15
/content/star-images/stars-524.png,280,-10
/content/star-images/stars-2142.png,280,-5
/content/star-images/stars-1352.png,280,0
/content/star-images/stars-694.png,280,5
/content/star-images/stars-1157.png,280,10
/content/star-images/stars-1393.png,280,15
/content/star-images/stars-2158.png,280,20
/content/star-images/stars-2290.png,280,25
/content/star-images/stars-624.png,280,30
/content/star-images/stars-400.png,280,35
/content/star-images/stars-2048.png,280,40
/content/star-images/stars-282.png,280,45
/content/star-images/stars-1318.png,280,50
/content/star-images/stars-1672.png,280,55
/content/star-images/stars-1903.png,280,60
/content/star-images/stars-1724.png,280,65
/content/star-images/stars-1297.png,280,70
/content/star-images/stars-372.png,280,75
/content/star-images/stars-109.png,280,80
/content/star-images/stars-2351.png,280,85
/content/star-images/stars-1618.png,285,-90
/content/star-images/stars-592.png,285,-85
/content/star-images/stars-058.png,285,-80
/content/star-images/stars-716.png,285,-75
/content/star-images/stars-857.png,285,-70
/content/star-images/stars-2126.png,285,-65
/content/star-images/stars-1049.png,285,-60
/content/star-images/stars-452.png,285,-55
/content/star-images/stars-859.png,285,-50
/content/star-images/stars-1516.png,285,-45
/content/star-images/stars-2491.png,285,-40
/content/star-images/stars-2386.png,285,-35
/content/star-images/stars-1255.png,285,-30
/content/star-images/stars-2398.png,285,-25
/content/star-images/stars-1037.png,285,-20
/content/star-images/stars-1598.png,285,-15
/content/star-images/stars-1653.png,285,-10
/content/star-images/stars-1680.png,285,-5
/content/star-images/stars-1430.png,285,0
/content/star-images/stars-2103.png,285,5
/content/star-images/stars-373.png,285,10
/content/star-images/stars-2436.png,285,15
/content/star-images/stars-1267.png,285,20
/content/star-images/stars-805.png,285,25
/content/star-images/stars-314.png,285,30
/content/star-images/stars-016.png,285,35
/content/star-images/stars-101.png,285,40
/content/star-images/stars-332.png,285,45
/content/star-images/stars-683.png,285,50
/content/star-images/stars-876.png,285,55
/content/star-images/stars-2037.png,285,60
/content/star-images/stars-614.png,285,65
/content/star-images/stars-364.png,285,70
/content/star-images/stars-1965.png,285,75
/content/star-images/stars-119.png,285,80
/content/star-images/stars-1296.png,285,85
/content/star-images/stars-2036.png,290,-90
/content/star-images/stars-054.png,290,-85
/content/star-images/stars-2347.png,290,-80
/content/star-images/stars-1606.png,290,-75
/content/star-images/stars-273.png,290,-70
/content/star-images/stars-1277.png,290,-65
/content/star-images/stars-693.png,290,-60
/content/star-images/stars-323.png,290,-55
/content/star-images/stars-2193.png,290,-50
/content/star-images/stars-1578.png,290,-45
/content/star-images/stars-2584.png,290,-40
/content/star-images/stars-2502.png,290,-35
/content/star-images/stars-1146.png,290,-30
/content/star-images/stars-1122.png,290,-25
/content/star-images/stars-898.png,290,-20
/content/star-images/stars-1912.png,290,-15
/content/star-images/stars-1452.png,290,-10
/content/star-images/stars-409.png,290,-5
/content/star-images/stars-1223.png,290,0
/content/star-images/stars-1945.png,290,5
/content/star-images/stars-1160.png,290,10
/content/star-images/stars-1485.png,290,15
/content/star-images/stars-2100.png,290,20
/content/star-images/stars-1701.png,290,25
/content/star-images/stars-392.png,290,30
/content/star-images/stars-613.png,290,35
/content/star-images/stars-1642.png,290,40
/content/star-images/stars-1057.png,290,45
/content/star-images/stars-708.png,290,50
/content/star-images/stars-1399.png,290,55
/content/star-images/stars-1278.png,290,60
/content/star-images/stars-1920.png,290,65
/content/star-images/stars-788.png,290,70
/content/star-images/stars-1435.png,290,75
/content/star-images/stars-1070.png,290,80
/content/star-images/stars-022.png,290,85
/content/star-images/stars-1712.png,295,-90
/content/star-images/stars-686.png,295,-85
/content/star-images/stars-1952.png,295,-80
/content/star-images/stars-925.png,295,-75
/content/star-images/stars-1372.png,295,-70
/content/star-images/stars-1758.png,295,-65
/content/star-images/stars-425.png,295,-60
/content/star-images/stars-1621.png,295,-55
/content/star-images/stars-540.png,295,-50
/content/star-images/stars-2230.png,295,-45
/content/star-images/stars-2526.png,295,-40
/content/star-images/stars-2169.png,295,-35
/content/star-images/stars-117.png,295,-30
/content/star-images/stars-1441.png,295,-25
/content/star-images/stars-1528.png,295,-20
/content/star-images/stars-2521.png,295,-15
/content/star-images/stars-269.png,295,-10
/content/star-images/stars-463.png,295,-5
/content/star-images/stars-832.png,295,0
/content/star-images/stars-197.png,295,5
/content/star-images/stars-2399.png,295,10
/content/star-images/stars-964.png,295,15
/content/star-images/stars-527.png,295,20
/content/star-images/stars-1541.png,295,25
/content/star-images/stars-2004.png,295,30
/content/star-images/stars-2071.png,295,35
/content/star-images/stars-1740.png,295,40
/content/star-images/stars-1119.png,295,45
/content/star-images/stars-2003.png,295,50
/content/star-images/stars-411.png,295,55
/content/star-images/stars-1148.png,295,60
/content/star-images/stars-327.png,295,65
/content/star-images/stars-926.png,295,70
/content/star-images/stars-1193.png,295,75
/content/star-images/stars-426.png,295,80
/content/star-images/stars-713.png,295,85
/content/star-images/stars-753.png,300,-90
/content/star-images/stars-835.png,300,-85
/content/star-images/stars-2356.png,300,-80
/content/star-images/stars-566.png,300,-75
/content/star-images/stars-1554.png,300,-70
/content/star-images/stars-2056.png,300,-65
/content/star-images/stars-1320.png,300,-60
/content/star-images/stars-1044.png,300,-55
/content/star-images/stars-490.png,300,-50
/content/star-images/stars-275.png,300,-45
/content/star-images/stars-2338.png,300,-40
/content/star-images/stars-791.png,300,-35
/content/star-images/stars-2458.png,300,-30
/content/star-images/stars-479.png,300,-25
/content/star-images/stars-357.png,300,-20
/content/star-images/stars-858.png,300,-15
/content/star-images/stars-2175.png,300,-10
/content/star-images/stars-2313.png,300,-5
/content/star-images/stars-1232.png,300,0
/content/star-images/stars-584.png,300,5
/content/star-images/stars-987.png,300,10
/content/star-images/stars-2343.png,300,15
/content/star-images/stars-2156.png,300,20
/content/star-images/stars-1856.png,300,25
/content/star-images/stars-1604.png,300,30
/content/star-images/stars-1620.png,300,35
/content/star-images/stars-1239.png,300,40
/content/star-images/stars-2319.png,300,45
/content/star-images/stars-958.png,300,50
/content/star-images/stars-1829.png,300,55
/content/star-images/stars-1585.png,300,60
/content/star-images/stars-1194.png,300,65
/content/star-images/stars-1450.png,300,70
/content/star-images/stars-2406.png,300,75
